time_s,tension_kN,opb_interlink_angle_deg,ipb_interlink_angle_deg,fairlead_x_m,fairlead_y_m,fairlead_z_m,line_length_m,fairlead_angle_in_plane_deg,fairlead_angle_out_of_plane_deg
327.5,1053.5260346076916,0.29623065599996307,-0.2054743525891923,37.39795235257845,0.05594429657488431,-13.937358569209898,821.5489192525868,-0.8192909994764669,1.1811649832279107
328.0,1055.8260791194127,0.27151431296419903,-0.08307238669893449,37.49889322923512,0.06938345536771806,-13.505245885837846,821.5485860142227,-0.33123578621775635,1.082613134133342
328.5,1055.9902964545158,0.2447123201972434,0.04395434771499827,37.56160382545592,0.09879296905133261,-13.101560123579901,821.5792548146693,0.17525983665102562,0.9757451422633185
329.0,1054.052810444265,0.21673526485649136,0.16681146814811218,37.58074091691834,0.14341711602736817,-12.753809997802428,821.6398062062544,0.6651298945150791,0.8641918055879617
329.5,1050.1834397072626,0.1887765623465494,0.27700573437659115,37.55445857608529,0.20169490925833478,-12.486181760620381,821.7264393116681,1.1045091619383316,0.7527116474329804
330.0,1044.6769943699778,0.16219588343550118,0.36693408611467715,37.484451725655305,0.2713649704880965,-12.317808501321148,821.833054357787,1.4630818414399536,0.6467261036540182
330.5,1037.9347166410885,0.13835034133018648,0.4304061690839269,37.37564792222631,0.34960672867431336,-12.261328795608991,821.9519113359054,1.7161650396077484,0.5516464123040183
331.0,1030.439031420893,0.11840536072182793,0.4630648697636998,37.23563048868792,0.43320773774415916,-12.321863114386655,822.0744459700954,1.8463855716808169,0.4721194889130923
331.5,1022.723193483789,0.10316363591951005,0.4626783091806474,37.073910871866346,0.5187460936812384,-12.496508712153176,822.192099036123,1.8448442328107515,0.41134592866247305
332.0,1015.337738440616,0.09294809547651503,0.4292864779867995,36.901171868046404,0.6027771167140354,-12.774413127863813,822.2970248588719,1.7117004783303391,0.37061334946575486
332.5,1008.8158455195193,0.08756358827643275,0.3651951890857971,36.72857718688143,0.6820143291281058,-13.13743828185834,822.3825861447459,1.4561483109685078,0.34914362231949847
333.0,1003.6397885800537,0.08634468638457292,0.2748188817530757,36.567196403956316,0.7534959594433727,-13.561376583495663,822.4436032303612,1.0957894913368635,0.3442834763369866
333.5,1000.2105833991941,0.08827789361664584,0.16438215090786878,36.42754304180102,0.8147294890655984,-14.017631875749828,822.4763892207981,0.6554434410734483,0.35199178282585913
334.0,998.8227384359241,0.0921704690171145,0.04149800611186425,36.31918360674175,0.8638080267688382,-14.475235640073375,822.478650832324,0.1654656285577614,0.3675127077014011
334.5,999.6456956123278,0.09682890990407295,-0.08535109948176338,36.25035908749361,0.8994935835914417,-14.903037371874593,822.4493550690325,-0.34032173222434264,0.3860873796358047
335.0,1002.713127292287,0.10120985969068429,-0.20739587745759058,36.22757205662836,0.9212637307222826,-15.2718923887637,822.388649445227,-0.8269527246996454,0.4035556071011814
335.5,1007.9207620066073,0.10451456381132268,-0.31618675163067966,36.25512742231885,0.9293197505604839,-15.556674280824463,822.2978832783706,-1.2607362257159027,0.4167325039150869
336.0,1015.0328755823621,0.10621281715074464,-0.40418127199475273,36.33466101343404,0.9245562598412547,-15.737963143832038,822.1797227443146,-1.6115981100780377,0.4235039751877135
336.5,1023.6970398564708,0.10600010799529021,-0.46526975440014234,36.46473215092339,0.9084943244703998,-15.803300384229082,822.0383001435468,-1.8551771416006548,0.42265583674914897
337.0,1033.466202300589,0.10370818686268629,-0.4952010750427822,36.64058026469737,0.8831821560324377,-15.747947914521093,821.8793042601471,-1.9745227499257343,0.41351722488936854
337.5,1043.8267092576152,0.0992005292089648,-0.4918786194470998,36.85414305950074,0.8510694052699875,-15.575134168814799,821.7099140593095,-1.961275072386411,0.395543773225555
338.0,1054.2305120325382,0.0922871533648788,-0.4555065974887584,37.09440377533208,0.8148626800940821,-15.295803820868459,821.5385040729238,-1.816248358114155,0.36797796496927143
338.5,1064.1295322575609,0.08268703560243214,-0.3885777875274683,37.3480839128717,0.777371072430984,-14.92790947755965,821.3741000282702,-1.5493821000338264,0.32969926995173854
339.0,1073.0100272775442,0.07005246839494161,-0.295704198568817,37.6006366756031,0.7413510634169932,-14.495294549794009,821.225624700671,-1.1790658315356906,0.27932126868326307
339.5,1080.424796301856,0.05405186466158549,-0.18330176782689808,37.837438843657004,0.709360099280513,-14.026223323596433,821.1010309519704,-0.7308819162893508,0.2155218189721961
340.0,1086.0212037424897,0.034490532622432,-0.059149182661197314,38.04503769720964,0.6836273395506228,-13.55162375223907,821.0064567923828,-0.23584643226785573,0.1375246233343982
340.5,1089.5632589811105,0.01143726755206334,0.06815060389632159,38.21229450068264,0.6659485971936812,-13.103124555481333,820.9455458444984,0.27173793555040004,0.045603990210613815
341.0,1090.9463652652464,-0.014678906783259508,0.18976990408288158,38.331281058804606,0.6576104480618581,-12.710989998074792,820.9190525240002,0.7566724139896143,-0.05852942743527174
341.5,1090.2038110605597,-0.043032111057014176,0.2972746487795741,38.39782837618206,0.6593461334635586,-12.40207803759349,820.9247993514165,1.1853277114568874,-0.17158258845069055
342.0,1087.5045960390817,-0.07244033656312698,0.38321640019310477,38.411687309655065,0.6713235414439535,-12.197963149630965,820.957986051226,1.528004559078468,-0.28884245161183036
342.5,1083.142728361005,-0.10148305624427235,0.44165401705009394,38.37632635220925,0.6931635486281058,-12.113367789733319,821.0117828375494,1.761013754233386,-0.404644927858844
343.0,1077.518665798653,-0.1286769034434798,0.46856650765556423,38.298446030027776,0.7239855462846265,-12.155033106105572,821.0780900263093,1.8683223358092091,-0.5130753668440591
343.5,1071.1140668835044,-0.15267603113666933,0.4621278516385499,38.18732032142418,0.7624760944101885,-12.321130978234512,821.1483250168418,1.8426493851124792,-0.6087674523357586
344.0,1064.4614386139042,-0.17245678149229027,0.4228261089901825,38.05407690540579,0.8069761979883592,-12.601279315212716,821.214110242917,1.6859409511410393,-0.6876395379514871
344.5,1058.1105879298968,-0.18744897328866636,0.3534213229923675,37.9110020683532,0.8555824248720241,-12.977175407896244,821.2677774956327,1.409202196293681,-0.7474181314665296
345.0,1052.5939849934741,-0.19758798123178364,0.2587481675111307,37.77091260896837,0.906256746382823,-13.423812281314968,821.3026629457005,1.0317104889325683,-0.7878455514668461
345.5,1048.393214688655,-0.20327981078423948,0.14537912798101743,37.64659081164086,0.9569394796682134,-13.911194219378604,821.3132266328748,0.5796723998187688,-0.810540669685345
346.0,1045.9086243796708,-0.205290899895575,0.021171967149898854,37.550244708409195,1.0056591480452823,-14.406423910650714,821.2950735138313,0.0844193054196095,-0.8185595157714866
346.5,1045.4340751336565,-0.20459054634801285,-0.10526851844263198,37.49294545993466,1.0506327309506382,-14.875999817069077,821.2449683240953,-0.4197387586406112,-0.815766985459364
347.0,1047.1383829454314,-0.20218294439646572,-0.22517958619048542,37.484010167324,1.09034999015793,-15.288143690783677,821.1609196194255,-0.8978619759934157,-0.8061671177173872
347.5,1051.0546161451762,-0.19896599309124538,-0.33024205661075307,37.53033642362021,1.1236365820255074,-15.614978763918167,821.0423650400876,-1.3167791562323636,-0.7933401190340502
348.0,1057.0779215375337,-0.19564554100165368,-0.41315392161503545,37.63574196499872,1.1496925212627849,-15.83439976492263,820.8904337585681,-1.6473748918647697,-0.7801004301049201
348.5,1064.972015929638,-0.19271863158127112,-0.4681362312040877,37.80040327332631,1.168105003945316,-15.931512666345022,820.7082108902956,-1.8666066879945828,-0.7684299198237822
349.0,1074.383935227818,-0.19052114424093414,-0.4913350885843976,38.020507022067626,1.1788371702608316,-15.899567018529353,820.5008986417299,-1.959107843541846,-0.7596678452547916
349.5,1084.8661144297866,-0.18931839382329044,-0.4810906375391418,38.288219788398635,1.182196569868403,-15.740347565043235,820.27577014637,-1.918259988662673,-0.7548721002901527
350.0,1095.904411212371,-0.189406104656148,-0.4380538400931477,38.592044331699675,1.178788469241674,-15.464027358789458,820.0418452506735,-1.7466587141021934,-0.7552218310230217
350.5,1106.9503123572758,-0.19118680425870993,-0.3651433670033269,38.917572410167175,1.169459529204449,-15.088509295956069,819.8092748748155,-1.4559416799938534,-0.7623220415299122
351.0,1117.4552994345484,-0.19519384840365156,-0.2673465410763495,39.24857737176751,1.1552368757216283,-14.638299459126456,819.5884873594591,-1.0659949141338216,-0.7782993893647496
351.5,1126.9052144896395,-0.20205005207291327,-0.15137874386082814,39.56832949684891,1.137266503848161,-14.142969630136376,819.3892092522668,-0.6035947591239833,-0.8056372341420696
352.0,1134.8524664798688,-0.21236620831324185,-0.025224414212536937,39.8609768029709,1.1167537114804846,-13.63528328001926,819.2195089890871,-0.10057768899613409,-0.846771000232051
352.5,1140.9440548800033,-0.22660177766425874,0.10241024974495104,40.11282285749447,1.094907235652093,-13.149081474271759,819.0850152960222,0.40834194055316253,-0.9035327016061846
353.0,1144.9436496994128,-0.24492147997714633,0.22269723929313917,40.31335363442555,1.0728881879921537,-12.717050106212751,818.988431470706,0.8879640765965005,-0.9765791282229657
353.5,1146.746340610851,-0.2670847420408064,0.3272995232276322,40.45591280648591,1.0517647835544905,-12.368511799033644,818.9294092418774,1.3050463482878614,-1.0649510388725578
354.0,1146.3851285176358,-0.2923992158733353,0.4089544872530291,40.53798788769483,1.032474071702467,-12.127397874643677,818.9047757734581,1.6306304236022864,-1.1658878239560913
354.5,1144.028751738964,-0.3197560770107263,0.4619860749730251,40.561133433339016,1.015792146272724,-12.010553056488241,818.9090418438909,1.8420840768657973,-1.2749682508870526
355.0,1139.9709834708206,-0.34774645689405487,0.48270734960889367,40.53060731671425,1.0023143676936173,-12.026506732669072,818.9350740795737,1.924706329195211,-1.3865747167129217
355.5,1134.6120730709852,-0.3748393876867643,0.46968261275442413,40.454821304379834,0.9924467902740015,-12.174811850456152,818.9747994729236,1.8727725985813901,-1.494602770181397
356.0,1128.433497348887,-0.39958677033317236,0.4238289342935599,40.34470408187921,0.986409207457529,-12.446010093296193,819.0198282108554,1.6899395316682497,-1.5932783839858067
356.5,1121.9676083978663,-0.42081410214236337,0.348349806741727,40.213047734962906,0.9842490998600057,-12.822234438799228,819.0619245876951,1.388980462702649,-1.6779184457503107
357.0,1115.7640851761657,-0.4377589527292436,0.24850705798370043,40.07386820199214,0.9858644959467655,-13.278411308685936,819.093312457687,0.9908759577380526,-1.7454829052478933
357.5,1110.3552968748938,-0.4501316023921415,0.13124951652215205,39.941770525478326,0.9910325913878931,-13.783977509508953,819.1068551942445,0.5233331859535107,-1.794816558722176
358.0,1106.2227544873035,-0.4580904817265251,0.004726918468060451,39.83128430980835,0.9994401835634419,-14.304985504682676,819.0961854526455,0.01884771363112068,-1.8265511188870476
358.5,1103.7667586176206,-0.46214433893053564,-0.12227553736262882,39.75613247771933,1.01071177996153,-14.806438591280788,819.0558672449991,-0.4875511028748195,-1.8427151251416334
359.0,1103.281150735779,-0.46300875603837854,-0.24094276451618613,39.72841873502811,1.0244317572588741,-15.254679985406547,818.98164992751,-0.9607147357790105,-1.8461618285735946
359.5,1104.9347544156346,-0.4614532786166321,-0.3430350582853223,39.75775973423459,1.0401581703881457,-15.619660095849271,818.8708274352463,-1.36778888565206,-1.839959649880891
360.0,1108.760672737448,-0.4581753066603209,-0.4214533834423228,39.85043432280837,1.0574275680403742,-15.876924641350973,818.7226603500945,-1.6804674617641855,-1.8268893426308597
360.5,1114.6541144031673,-0.45372819857793417,-0.47072740921113465,40.008659629516295,1.0757521444136522,-16.0091988126212,818.5387702474665,-1.8769385313242433,-1.8091573211902912
361.0,1122.3788852220375,-0.4485157847510762,-0.48739321889041615,40.230119240303765,1.0946123316086491,-16.007482129633654,818.32339056828,-1.9433903667828614,-1.7883737845586927
361.5,1131.5821371463094,-0.44284729158604424,-0.4702340406340671,40.507855186035755,1.1134490911104746,-15.871606970349237,818.0833650751529,-1.8749713153212606,-1.765771715871368
362.0,1141.8164481838878,-0.437030133050155,-0.42036623383046906,40.830593350188046,1.131660377456259,-15.610245312878584,817.827823971452,-1.6761326536440846,-1.7425768714982095
362.5,1152.5678458880598,-0.4314675712670057,-0.34116377256804387,41.1835090453943,1.1486054085913107,-15.240371917504007,817.5675302554612,-1.3603274797573772,-1.7203971846149635
363.0,1163.2880136668266,-0.42672679820059356,-0.2380265312116016,41.54936913166799,1.1636186390119618,-14.786211306074565,817.3139595263038,-0.9490867945361613,-1.701494228333907
363.5,1173.428656331615,-0.423550936176648,-0.11800929114166016,41.90992460730865,1.176033107891898,-14.277715962899808,817.0782373311965,-0.4705402346747463,-1.6888310655643917
364.0,1182.4758656313365,-0.4228035352705782,0.010661880420773212,42.24738714470105,1.1852107091986959,-13.748648457348327,816.8700933757096,0.04251227735316547,-1.6858509426068184
364.5,1189.982326517719,-0.4253522712214667,0.13915224647023433,42.54581379735584,1.1905754939053896,-13.234370993849307,816.6969919415759,0.5548438608195937,-1.6960135560828657
365.0,1195.5953405617352,-0.4319151087745949,0.2586222468982096,42.79224800035411,1.1916457675391103,-12.769477884026003,816.5635621739353,1.0312084037646883,-1.7221816577001714
365.5,1199.0789057637126,-0.4429032497583216,0.36083306300430856,42.977515853592536,1.1880615515537096,-12.38543223029498,816.4713894807772,1.4387551395477887,-1.7659948387395814
366.0,1200.3284654573283,-0.45829819286195067,0.43871445035783824,43.09664163038367,1.1796056138161022,-12.108380371700624,816.4191562283117,1.7492927754203222,-1.8273793286446198
366.5,1199.3773996344084,-0.47759439224676514,0.48685703033230115,43.1489093189499,1.1662181355735834,-11.95731197660523,816.4030549110614,1.9412524140206295,-1.904319356832417
367.0,1196.3948508704307,-0.4998253904462113,0.5018946882666069,43.137642859363524,1.1480064874509155,-11.94270997373851,816.4173559916355,2.001212295356353,-1.9929613528025836
367.5,1191.6750215083823,-0.5236728388571442,0.4827485079065478,43.069797126183516,1.125252022732063,-12.06579636438375,816.4550044962526,1.9248704402990877,-2.08804864519386
368.0,1185.618614649646,-0.5476388675800695,0.43071214954429904,42.95544314947952,1.098415105939548,-12.318432687644876,816.5081438398071,1.7173850801336807,-2.1836087546599012
368.5,1178.7075851328807,-0.5702476464561272,0.3493696374474298,42.80720113996805,1.0681380352614882,-12.683682697465478,816.5685132102569,1.393046849128222,-2.273757081246146
369.0,1171.4747870386734,-0.5902355629198304,0.24434939280944457,42.63963595019189,1.0352436680954344,-13.13699379060355,816.6277213205959,0.9742980363907838,-2.353455203423662
369.5,1164.4704249264844,-0.6066928719652352,0.12293166348861106,42.46859599360757,1.0007261212870873,-13.647906318187704,816.677447900664,0.4901672845187318,-2.4190756811455714
370.0,1158.2274168423958,-0.6191318451890263,-0.006461454375155927,42.31046042803889,0.9657294785880913,-14.182159688274972,816.7096510781058,-0.02576385493559422,-2.4686737875591542
370.5,1153.227845512228,-0.6274739990446031,-0.1348550761710221,42.18126693087533,0.9315112800404984,-14.70403523534164,816.7168561922925,-0.5377096885737708,-2.5019365840298486
371.0,1149.8726057585359,-0.6319674667201389,-0.2533462024558215,42.095722484878856,0.8993895867007418,-15.178762140631198,816.6925703166113,-1.01017115181564,-2.5198534557786325
371.5,1148.4561553480937,-0.6330606869183736,-0.3537195650270285,42.06614397850498,0.8706751622847024,-15.574816399647357,816.6318157515606,-1.4103913812775208,-2.5242124692397927
372.0,1149.1479558077287,-0.6312670287167367,-0.4290127024096449,42.101421151667004,0.8465931494511301,-15.865962764577867,816.531719737999,-1.7106088488232363,-2.517060588714459
372.5,1151.9817693895864,-0.62705497207877,-0.4739931637419187,42.2061275754152,0.8282008983457143,-16.0329208038056,816.3920531431473,-1.8899601238483488,-2.5002657914597837
373.0,1156.8534847346466,-0.620790021442904,-0.48551697216064915,42.37991491290348,0.8163098490317982,-16.064571378025075,816.2155916117067,-1.9359091797679127,-2.4752854588613324
373.5,1163.5276078923382,-0.6127395739676942,-0.4627447309787044,42.61730638988486,0.8114193564658772,-15.958651894919246,816.0081858371898,-1.8451090774525836,-2.443185787661082
374.0,1171.6520108763373,-0.603134162214293,-0.4072002062151744,42.90795891792355,0.8136691244234968,-15.721913769261468,815.7784719404553,-1.6236355522387536,-2.4048859838332
374.5,1180.7800110837236,-0.5922624921275356,-0.32266616098889395,43.23739791313889,0.8228147499295428,-15.369734331223098,815.5372190275834,-1.2865716728275038,-2.3615372089660713
375.0,1190.3983942779653,-0.5805678398921784,-0.21492351906472507,43.58815750761437,0.8382281848684999,-14.925192710083229,815.2963834937837,-0.8569678041404372,-2.3149069449078046
375.5,1199.9596203786123,-0.5687123151556563,-0.09135172821363817,43.941196495318195,0.8589221819202647,-14.417640975315885,815.0680009109452,-0.3642481300899393,-2.2676352314880637
376.0,1208.9161884778302,-0.5575834053526383,0.03958100686520197,44.277420603977724,0.8835954926317101,-13.880831877821171,814.863080807472,0.15782194841470404,-2.22326076080253
376.5,1216.7550018300892,-0.5482318434279897,0.1689007433941137,44.579133500306156,0.9106941252871918,-13.350702045291108,814.6906679806152,0.6734604933606698,-2.185973136243228
377.0,1223.0295735613388,-0.5417473897863355,0.2877426490352316,44.83126399764606,0.9384835655862716,-12.8629485856042,814.5571959943925,1.1473206244450822,-2.160117575983835
377.5,1227.388049517846,-0.5390953417267786,0.3879555359418043,45.02226864876313,0.9651274663361581,-12.450568949187767,814.4661937688901,1.5469009868578003,-2.149543024571484
378.0,1229.5952874976774,-0.5409477187481613,0.4626563352879758,45.144673757747846,0.9887695904355558,-12.141550293717486,814.4183316214495,1.8447566159755482,-2.156929035536512
378.5,1229.5476055654337,-0.547546487071424,0.5066992033836372,45.195282045017386,1.0076171977983843,-11.956890720422491,814.4117283519829,2.020369411281674,-2.1832404044580067
379.0,1227.279272777553,-0.5586308432553583,0.5170295358286878,45.17511160724549,1.0200250021307737,-11.909110655291345,814.4424024139201,2.0615597023675454,-2.2274372258230803
379.5,1222.9603344984912,-0.5734473803803901,0.4928995618041014,45.08914947521716,1.0245788375606708,-12.001372331796185,814.504746435794,1.9653458913160513,-2.2865154288055094
380.0,1216.885908965856,-0.590843820892509,0.43592958409892335,44.94598878892727,1.0201771387430347,-12.227274636293075,814.5919338177317,1.7381886359891772,-2.355880519654597
380.5,1209.4576276535815,-0.6094283244299539,0.35000772066481056,44.75738569708673,1.0061065171564378,-12.571335209139699,814.6962180409865,1.3955910880092768,-2.429982792206388
381.0,1201.158385614551,-0.6277619227835324,0.24103138505013222,44.5377334986109,0.982105715214834,-13.010116415395668,814.8091430776535,0.9610680937768137,-2.503084626716772
381.5,1192.5219883408695,-0.6445450623683397,0.11650536198734014,44.30342235971118,0.9484108034494242,-13.513900828677905,814.9217292249502,0.4645435951698242,-2.570004293485505
382.0,1184.0996023487658,-0.6587620094813286,-0.014976865197691485,44.07204468886797,0.9057743334724442,-14.048779652597165,815.0247190337833,-0.05971748153587504,-2.6266917421277807
382.5,1176.4251175270563,-0.6697579584650623,-0.14433152339789865,43.861423442026954,0.8554526294515474,-14.578988766569019,815.1089565955625,-0.5754952701909387,-2.670536056123927
383.0,1169.9815976642144,-0.6772400785981528,-0.26261852483272935,43.68847952101456,0.7991583919260734,-15.069315738165777,815.1659334055491,-1.0471428233255782,-2.700369627101511
383.5,1165.170927192991,-0.68121144962975,-0.3616641264229471,43.56800433681397,0.7389797476364597,-15.487408486241694,815.1884767678284,-1.442068851309402,-2.716204734990982
384.0,1162.2885613596748,-0.6818618269115793,-0.43462736210785524,43.51145024852181,0.6772709640173735,-15.805839642506536,815.1714986750743,-1.7329962665126055,-2.7187979941814953
384.5,1161.5049663562995,-0.6794480828677061,-0.4764711462310091,43.525881263147,0.6165233755771011,-16.0038136105439,815.1126810169535,-1.899840620974095,-2.7091736359817205
385.0,1162.8549155973635,-0.6741978968460353,-0.4843071203015912,43.61322967479008,0.5592269775908565,-16.06843766318138,815.0129592895644,-1.93108511911832,-2.6882394897054116
385.5,1166.2353146903451,-0.6662625062230306,-0.45759246857125296,43.76997826371883,0.5077333550398768,-15.995507257397563,814.8766867155097,-1.824565383487014,-2.656598586435328
386.0,1171.4116917583385,-0.6557298869655983,-0.39816631946183567,43.987336081409836,0.46412928493198846,-15.789776200982228,814.7114104393277,-1.5876145987035075,-2.6146017140773483
386.5,1178.032945295377,-0.6426922871036989,-0.31012296778538945,44.25190816042128,0.4301279752695659,-15.464696524027463,814.5272604796877,-1.236558008509643,-2.562616694599099
387.0,1185.6534228820874,-0.6273462460294931,-0.19952931299560692,44.5467887063184,0.40698215974745966,-15.041626800167952,814.3360248659196,-0.7955862530242718,-2.5014271924969553
387.5,1193.7609434626381,-0.610093333859564,-0.07400464452541138,44.85294745885797,0.39542081915562965,-14.548527851447462,814.1500440289601,-0.29507984045262325,-2.432634394381458
388.0,1201.8090024263465,-0.5916083799746054,0.057808475058353494,45.15074217203491,0.3956096385178498,-14.01819512191227,813.9810897587179,0.23050060852830748,-2.3589290576674258
388.5,1209.2511359145478,-0.5728491437312789,0.18684438124730918,45.4213841997248,0.40713463851948273,-13.486116323580857,813.8393907239405,0.7450074324590998,-2.2841300707498804
389.0,1215.5752850995498,-0.5549952734425829,0.3042417410248678,45.648209805394394,0.4290086256845487,-12.988084946660935,813.732928185138,1.2131077039336304,-2.2129410632215594
389.5,1220.3360011824604,-0.5393216103140661,0.40195280687596735,45.81766018577618,0.4597007986161141,-12.55773571840697,813.6670617676016,1.602712517343657,-2.150445228738052
390.0,1223.1824675305902,-0.5270274167301467,0.4732918274010401,45.91993504645366,0.4971904839473297,-12.224188480525214,813.6444726261132,1.887163674829544,-2.101424404376266
390.5,1223.8805781978647,-0.5190550875769951,0.513386253864405,45.94934166310838,0.5390460241119972,-12.009987137256134,813.6653491159525,2.047032788987462,-2.069636215545226
391.0,1222.327685529362,-0.5159363501787306,0.5195027380592452,45.90439923991639,0.5825289452156874,-11.929499911822855,813.7277042145356,2.071421139096011,-2.057200826661255
391.5,1218.5590901777718,-0.517699469058289,0.4912289331026279,45.787768774767585,0.624721632546356,-11.98790960281801,813.8277126827994,1.958684568180892,-2.064230937284926
392.0,1212.7458657125728,-0.5238582897950911,0.43050095311194453,45.606062068061625,0.6626740860621918,-12.180873171265715,813.9599875058918,1.7165429733988538,-2.088788096528733
392.5,1205.1841544804804,-0.5334860354736709,0.3414748662883212,45.36954901187943,0.6935624256613784,-12.494874188867694,814.1177683278554,1.361567908462007,-2.1271769527548887
393.0,1196.2766072667582,-0.5453580880533101,0.23024909741200764,45.09174448585163,0.7148492986730275,-12.908234249232706,814.2930522111425,0.9180757149014636,-2.1745145678939246
393.5,1186.5071329392465,-0.5581332494538283,0.10445346906844609,44.78883053258988,0.7244348086673456,-13.39269512848394,814.4767409014732,0.4164888999210926,-2.2254531625185767
394.0,1176.410544613822,-0.5705357182433641,-0.027270180894376155,44.47886733166541,0.720786450965088,-13.915437626916372,814.6588948583278,-0.10873480548458807,-2.2749057142483298
394.5,1166.5390095487192,-0.5815016961800525,-0.15586195651178772,44.180771399887064,0.7030379328871725,-14.441371356966227,814.8291669047057,-0.6214707408578877,-2.3186305242344636
395.0,1157.4274108071463,-0.5902643865826585,-0.2724712677100228,43.91308604917984,0.6710494782365171,-14.935516869523996,814.9774417740219,-1.086428814291377,-2.3535701324511997
395.5,1149.559797103669,-0.5963666201644825,-0.36907226304257246,43.69262486117669,0.625425789817196,-15.365308809335176,815.0946452089519,-1.4716074267027297,-2.3779016608745405
396.0,1143.3390288738233,-0.5996078184656857,-0.4390221418693756,43.53311799663912,0.5674916339510838,-15.702673049496546,815.1736255929744,-1.750519638446492,-2.3908253399723565
396.5,1139.0615277744648,-0.5999474737007159,-0.4775218439427946,43.44401932443833,0.4992283749601756,-15.925764669318903,815.2099698754356,-1.9040300838807256,-2.392179652437531
397.0,1136.8987161536509,-0.5973971125932798,-0.48194696469570153,43.42963092426635,0.42317722949978576,-16.020288287555584,815.2026058095305,-1.921674434909302,-2.382010558950157
397.5,1136.8863126720548,-0.591934288554707,-0.4520271823558749,43.48866925908375,0.3423162875787633,-15.98035053304816,815.1540677574328,-1.802374833433861,-2.3602285578871114
398.0,1138.922156625661,-0.5834649163477411,-0.38986343640384724,43.61434020470525,0.2599185104100781,-15.8088137630298,815.070358070752,-1.554508387279078,-2.3264585017562798
398.5,1142.7726976284941,-0.5718459855637631,-0.29978259802992013,43.79491943380702,0.1793972817940419,-15.51713321024109,814.9604077837481,-1.1953276955038519,-2.280130162988447
399.0,1148.0877428363988,-0.5569631499481779,-0.1880392275986979,44.01476423877024,0.10414515126710921,-15.124672803117365,814.835212709032,-0.7497716614205958,-2.2207876070300636
399.5,1154.4225350399443,-0.5388416063731682,-0.06238348117181063,44.255626360938635,0.03737069258588832,-14.657514495095842,814.7067776288957,-0.24874259972610527,-2.148531301751373
400.0,1161.2657743278405,-0.5177582661819261,0.06847656526625231,44.498103509444334,-0.01806168326657831,-14.146805528136934,814.587029382703,0.2730376462597711,-2.064465379946913
400.5,1168.0718225646488,-0.4943210430221439,0.19548145189385413,44.72306559635791,-0.05978343297157074,-13.62672612195627,814.4868531163634,0.7794461551190727,-1.971013784915383
401.0,1174.2950671038177,-0.4694875521489298,0.3098524941190963,44.91291923664677,-0.08605831097786298,-13.132200440279195,814.415366951933,1.2354795447617493,-1.8719948304734966
401.5,1179.4242844832552,-0.4445090546355688,0.40370320558794875,45.052622887117565,-0.0958953921521899,-12.69650781078461,814.3794891515327,1.6096919086504091,-1.7723976888581767
402.0,1183.014844850641,-0.4208029891000156,0.47058493864653517,45.13042203844701,-0.08912979994222048,-12.348971343609435,814.383784523295,1.8763704562832668,-1.67787413454817
402.5,1184.7167335395627,-0.3997749012692417,0.5059275250757687,45.13832414108417,-0.0664626822512413,-12.112902880881883,814.4305209078664,2.017292486672052,-1.594028521317802
403.0,1184.2966290403,-0.3826238011148251,0.5073450859965647,45.07236376838695,-0.02945390826732508,-12.0039663026111,814.5198363111549,2.0229447488107715,-1.5256416797944377
403.5,1181.6526500667505,-0.3701704749088355,0.4747885094114256,44.932713334929765,0.01953569931049781,-12.029088484777688,814.6499194785891,1.8931314176876455,-1.4759863435174547
404.0,1176.8208450476568,-0.36274433836245185,0.41053770242370524,44.72367510438073,0.07745152396929056,-12.186002943591916,814.817139037359,1.6369432014415866,-1.4463759967434244
404.5,1169.9730162232934,-0.3601517894332716,0.3190373952846422,44.45355561246699,0.14069621030715918,-12.46345971400632,815.0161078055144,1.2721026403509965,-1.4360386871151694
405.0,1161.4060150065266,-0.36173087522473385,0.20658945414344707,44.13438829659151,0.2053153135976692,-12.84208034907119,815.2397230252619,0.823737260800038,-1.4423349998181605
405.5,1151.5231811581566,-0.36647807988146996,0.08092239459682737,43.78144884777042,0.26720565734846147,-13.29578353390447,815.4792627642391,0.3226630901318191,-1.4612636008767688
406.0,1140.8090919587694,-0.3732178710140446,-0.04933455746528762,43.412511120979715,0.3223334060557608,-13.79366016194433,815.7246302439777,-0.1967124285106067,-1.4881372721826451
406.5,1129.7992079160892,-0.38077776171440375,-0.17523964965960406,43.04682211822308,0.3669491313046187,-14.302142945776897,815.9648161827974,-0.6987357103617156,-1.5182809389214977
407.0,1119.0463222156152,-0.38813255164333804,-0.28815090473305704,42.70382644219977,0.3977884177837674,-14.787299807187967,816.1885990904126,-1.1489484685750118,-1.547606804246711
407.5,1109.0859219542572,-0.3944905833560016,-0.3803211625002254,42.40173036894107,0.41224832863479777,-15.21708420156637,816.3854383463033,-1.5164603339563016,-1.572958280433064
408.0,1100.4026375727426,-0.39931005783448986,-0.44543397651006034,42.15604683947939,0.4085318932259393,-15.563396283785185,816.5464532458128,-1.776085643862979,-1.5921750440469946
408.5,1093.3998885265478,-0.40225119721895103,-0.4790416112409568,41.97829060502256,0.38575443953465594,-15.803839390542683,816.665340791648,-1.910089875056573,-1.603902293679519
409.0,1088.3746324031176,-0.40308612639782293,-0.47887333375268415,41.874988875537085,0.34400702101212133,-15.923088123422321,816.739077769562,-1.9094188996778019,-1.6072314194454858
